line,id,name,lon,lat
1,汉口北,114.323997290116,30.7142749764959
2,滠口新城,114.336869671086,30.6868635969621
3,滕子岗,114.335973993705,30.6768439511578
4,堤角,114.332778947202,30.6681899789338
5,新荣,114.329045925201,30.6582315931575
6,丹水池,114.324538378078,30.6457387172978
7,徐州新村,114.317469773111,30.6335423357044
8,二七路,114.313289774851,30.6274136532421
9,头道街,114.308471541768,30.6202113107459
10,黄浦路,114.302713324601,30.6108110412584
11,三阳路,114.295914580678,30.6011397729197
12,大智路,114.289540844037,30.594939427331
13,循礼门,114.281412134359,30.5877533674629
14,友谊路,114.273000868615,30.5833214353615
15,利济北路,114.264706660257,30.5798966367013
16,崇仁路,114.256487530242,30.5763773458266
17,硚口路,114.245023713506,30.5740167111967
18,太平洋,114.235309970922,30.5764903366173
19,宗关,114.220969559029,30.5829776191929
20,汉西一路,114.213351766281,30.5879320162299
21,古田四路,114.206044864276,30.5917766306311
22,古田三路,114.199235680311,30.5957996654192
23,古田二路,114.191140877897,30.5999384808424
24,古田一路,114.177496748504,30.6068958989401
25,舵落口,114.163858701154,30.6122541211444
26,竹叶海,114.158246186813,30.6173987104463
27,额头湾,114.150296810749,30.6207793195651
28,五环大道,114.133220021454,30.6199926259568
29,东吴大道,114.122857753634,30.6272466873854
30,码头潭公园,114.117925313797,30.6339554543187
31,三店,114.115079127966,30.6513178185637
32,径河,114.115102271622,30.6613123978243
33,天河机场,114.211126804672,30.7729767564268
34,航空总部,114.221794928773,30.7348659255667
35,宋家岗,114.231850338434,30.7255349936514
36,巨龙大道,114.248415321083,30.7140055980513
37,盘龙城,114.25411866883,30.702649762376
38,宏图大道,114.272337379331,30.6727725447366
39,常青城,114.249635728671,30.6612094310001
40,金银潭,114.237371961255,30.6528473161684
41,常青花园,114.237000360228,30.6430034423853
42,长港路,114.240591629969,30.6296146169853
43,汉口火车站,114.24954039922,30.6179380092878
44,范湖,114.254846119816,30.6085053172006
45,王家墩东,114.25787323072,30.596705214075
46,青年路,114.259343345428,30.5882249894505
47,中山公园,114.267432097816,30.5844222591337
48,江汉路,114.286883387226,30.5820229005802
49,积玉桥,114.303241692714,30.5637101104927
50,螃蟹岬,114.31202488987,30.5557445605056
51,小龟山,114.3210550127,30.5535035542807
52,洪山广场,114.330500120688,30.5480464103576
53,中南路,114.327484757812,30.5399159386767
54,宝通寺,114.335718948384,30.5327236201179
55,街道口,114.347997116455,30.5289503221413
56,广埠屯,114.358686784708,30.5247739064818
57,虎泉,114.36495134935,30.5146898583868
58,杨家湾,114.377195302718,30.5074403054138
59,光谷广场,114.391627178003,30.5080674286698
60,珞雄路,114.39929619171,30.5092457899225
61,华中科技大学,114.408701427199,30.5097153280787
62,光谷大道,114.418291461905,30.508845361345
63,佳园路,114.425390395909,30.5023395155852
64,武汉东站,114.426242947334,30.4892792170152
65,黄龙山路,114.424669186073,30.4798362361445
66,金融港北,114.414890280079,30.4642837724387
67,秀湖,114.415510214143,30.4500717247313
68,藏龙东街,114.424143870457,30.4393600584012
69,佛祖岭,114.434284230986,30.4410168171139
70,沌阳大道,114.151509488523,30.4917426480672
71,东风公司,114.160482655047,30.5024865100117
72,体育中心,114.165389238734,30.5084258164263
73,三角湖,114.174118659786,30.5189070001155
74,汉阳客运站,114.183515701903,30.530220895639
75,四新大道,114.189104713456,30.5376495311149
76,陶家岭,114.196343333395,30.5480214544723
77,龙阳村,114.200832252773,30.5553141717028
78,王家湾,114.20415178733,30.5632224585785
79,双墩,114.226580962278,30.5891145433676
80,武汉商务区,114.24145308317,30.6000459320932
81,云飞路,114.246722230542,30.6076210301244
82,菱角湖,114.270374650916,30.6065705373868
83,香港路,114.279349735913,30.6076758423642
84,惠济二路,114.286038235081,30.6153669114009
85,赵家条,114.291645570278,30.6202863447909
86,罗家庄,114.298537321182,30.6260355880039
87,二七小路,114.302362019815,30.6312461908246
88,兴业路,114.298779511248,30.6435327635375
89,后湖大道,114.298685834337,30.6526799149686
90,市民之家,114.291372096605,30.6636989992612
91,武汉火车站,114.418842369364,30.6096500759783
92,宏图大道站,114.285435,30.675397
92,杨春湖,114.410810661468,30.6075714365874
93,工业四路,114.400298706728,30.6102648683561
94,仁和路,114.383541231692,30.6074564019957
95,园林路,114.37258139947,30.6025140568724
96,罗家港,114.366005210574,30.5951012784964
97,铁机路,114.363363855904,30.5862053920107
98,岳家嘴,114.356487836078,30.5794303959188
99,东亭,114.350295958275,30.5726012229818
100,青鱼嘴,114.344380344307,30.5660670593747
101,楚河汉街,114.335925574785,30.5562142493577
102,梅苑小区,114.320686350458,30.5333190881281
103,武昌火车站,114.311001378078,30.5330451196895
104,首义路,114.303094275878,30.5360459021011
105,复兴路,114.295797268094,30.5367543562127
106,拦江路,114.263602606559,30.5453935717115
107,钟家村,114.2607477604,30.5517587320162
108,汉阳火车站,114.247432381695,30.5542091302622
109,五里墩,114.235676169473,30.5564497685549
110,七里庙,114.225764179846,30.5591528861734
111,十里铺,114.213977369226,30.5617714574069
112,玉龙路,114.195892503133,30.5669420383857
113,永安堂,114.183373930116,30.5688463276189
114,孟家铺,114.168312544974,30.5673626714357
115,黄金口,114.139720172471,30.5663784504276
116,新天,114.120632113557,30.5545035450328
117,集贤,114.106557247115,30.5523833435096
118,知音,114.086023003031,30.5591408361752
119,新农,114.069053710002,30.5628322681291
120,凤凰路,114.054601985426,30.5657444136341
121,蔡甸广场,114.036045222955,30.5754240834823
122,临嶂大道,114.022930632285,30.5741956535299
123,新庙村,114.003769227111,30.5822851784191
